"","temp","rain_1h","snow_1h","clouds_all","traffic_volume","time","holiday","moderately_bad_weather","moderately_good_weather","good_weather"
"36073",292.29,0,0,90,4699,13,0,0,0,0
"36074",292.29,0,0,90,4699,13,0,1,0,0
"36075",292.29,0,0,90,4699,13,0,1,0,0
"36076",291.31,0,0,90,4975,14,0,0,0,0
"36077",291.31,0,0,90,4975,14,0,1,0,0
"36078",291.31,0,0,90,4975,14,0,1,0,0
"36079",291.87,0,0,90,5434,15,0,0,0,0
"36080",291.87,0,0,90,5434,15,0,1,0,0
"36081",291.94,0,0,90,6584,16,0,0,0,0
"36082",291.94,0,0,90,6584,16,0,1,0,0
"36083",291.94,0,0,90,6584,16,0,1,0,0
"36084",292.15,0,0,90,5982,17,0,0,0,0
"36085",292.15,0,0,90,5982,17,0,1,0,0
"36086",292.15,0,0,90,5982,17,0,0,0,0
"36087",292.15,0,0,90,5982,17,0,1,0,0
"36088",291.72,0,0,90,4627,18,0,0,0,0
"36089",291.72,0,0,90,4627,18,0,1,0,0
"36090",291.72,0,0,90,4627,18,0,1,0,0
"36091",291.72,0,0,90,4627,18,0,0,0,0
"36092",291.65,0,0,90,3205,19,0,0,0,0
"36093",291.65,0,0,90,3205,19,0,1,0,0
"36094",291.65,0,0,90,3205,19,0,0,0,0
"36095",291.72,0,0,90,2938,20,0,0,0,0
"36096",292.01,0,0,90,2444,21,0,0,1,0
"36097",291.75,0,0,90,1778,22,0,0,0,0
"36098",291.75,0,0,90,1778,22,0,0,0,0
"36099",291.62,0,0,40,1142,23,0,0,0,0
"36100",291.29,0,0,90,622,0,0,0,0,0
"36101",291.29,0,0,90,622,0,0,0,0,0
"36102",290.62,0,0,90,362,1,0,0,0,0
"36103",290.62,0,0,90,362,1,0,1,0,0
"36104",290.62,0,0,90,362,1,0,0,0,0
"36105",290.15,0,0,1,288,2,0,0,0,0
"36106",290.15,0,0,1,288,2,0,1,0,0
"36107",290.15,0,0,1,288,2,0,0,0,0
"36108",289.55,0,0,40,355,3,0,1,0,0
"36109",289.55,0,0,40,355,3,0,0,0,0
"36110",288.95,0,0,40,933,4,0,1,0,0
"36111",288.95,0,0,40,933,4,0,1,0,0
"36112",288.99,0,0,75,2986,5,0,1,0,0
"36113",288.99,0,0,75,2986,5,0,1,0,0
"36114",289.15,0,0,75,5800,6,0,1,0,0
"36115",289.15,0,0,75,5800,6,0,1,0,0
"36116",289.29,0,0,90,6732,7,0,1,0,0
"36117",289.29,0,0,90,6732,7,0,1,0,0
"36118",289.72,0,0,75,6052,8,0,1,0,0
"36119",290.5,0,0,75,5068,9,0,1,0,0
"36120",291.02,0,0,90,4790,10,0,0,1,0
"36121",291.94,0,0,90,5006,11,0,1,0,0
"36122",293.28,0,0,90,4966,12,0,0,1,0
"36123",294.29,0,0,75,5013,13,0,0,1,0
"36124",294.79,0,0,75,5402,14,0,0,1,0
"36125",295.01,0,0,75,5784,15,0,0,0,0
"36126",294.88,0,0,75,6326,16,0,0,1,0
"36127",294.86,0,0,40,6294,17,0,0,1,0
"36128",295.01,0,0,75,4692,18,0,0,1,0
"36129",295.36,0,0,40,3452,19,0,0,1,0
"36130",294.08,0,0,40,3093,20,0,0,1,0
"36131",292.62,0,0,40,3271,21,0,0,1,0
"36132",291.28,0,0,1,2248,22,0,0,0,1
"36133",290.22,0,0,20,1414,23,0,0,1,0
"36134",289.75,0,0,1,715,0,0,1,0,0
"36135",289.29,0,0,1,431,1,0,1,0,0
"36136",288.35,0,0,1,341,2,0,1,0,0
"36137",287.55,0,0,1,409,3,0,1,0,0
"36138",287.55,0,0,1,409,3,0,1,0,0
"36139",287.29,0,0,1,894,4,0,1,0,0
"36140",287.29,0,0,1,894,4,0,1,0,0
"36141",286.95,0,0,75,2795,5,0,1,0,0
"36142",286.95,0,0,75,2795,5,0,1,0,0
"36143",286.68,0,0,1,5356,6,0,1,0,0
"36144",286.68,0,0,1,5356,6,0,1,0,0
"36145",286.79,0,0,90,6038,7,0,1,0,0
"36146",286.79,0,0,90,6038,7,0,1,0,0
"36147",287.5,0,0,90,5367,8,0,1,0,0
"36148",287.5,0,0,90,5367,8,0,1,0,0
"36149",289.08,0,0,75,4694,9,0,1,0,0
"36150",291.08,0,0,5,4764,10,0,0,0,1
"36151",293.81,0,0,5,4991,11,0,0,0,1
"36152",295.35,0,0,40,5428,12,0,0,1,0
"36153",296.15,0,0,1,5402,13,0,0,0,1
"36154",296.16,0,0,1,5538,14,0,0,0,1
"36155",297.15,0,0,1,5521,15,0,0,0,1
"36156",297.75,0,0,75,5941,16,0,0,1,0
"36157",298.15,0,0,40,5363,17,0,0,1,0
"36158",297.43,0,0,75,4553,18,0,0,0,0
"36159",297.23,0,0,1,3960,19,0,0,0,1
"36160",295.89,0,0,40,3611,20,0,0,1,0
"36161",293.62,0,0,40,4585,21,0,0,0,0
"36162",291.62,0,0,40,3288,22,0,0,1,0
"36163",289.95,0,0,1,2272,23,0,0,0,1
"36164",289.48,0,0,1,1532,0,0,1,0,0
"36165",288.82,0,0,1,963,1,0,1,0,0
"36166",288.22,0,0,40,638,2,0,0,1,0
"36167",287.22,0,0,1,454,3,0,0,0,1
"36168",286.43,0,0,1,449,4,0,1,0,0
"36169",285.44,0,0,1,811,5,0,1,0,0
"36170",285.02,0,0,1,1474,6,0,1,0,0
"36171",284.82,0,0,1,1939,7,0,1,0,0
"36172",286.55,0,0,1,2679,8,0,0,0,1
"36173",290.15,0,0,5,3355,9,0,0,0,1
"36174",292.86,0,0,1,3831,10,0,0,0,1
"36175",295.02,0,0,1,4221,11,0,0,0,1
"36176",296.48,0,0,1,4528,12,0,0,0,1
"36177",297.51,0,0,1,4632,13,0,0,0,1
"36178",298.08,0,0,40,4788,14,0,0,1,0
"36179",298.15,0,0,40,4851,15,0,0,1,0
"36180",298.94,0,0,75,4876,16,0,0,1,0
"36181",298.62,0,0,75,4719,17,0,0,1,0
"36182",298.35,0,0,75,4448,18,0,0,1,0
"36183",297.75,0,0,75,3716,19,0,0,1,0
"36184",295.65,0,0,75,3509,20,0,0,1,0
"36185",293.35,0,0,75,3442,21,0,0,1,0
"36186",291.69,0,0,75,3854,22,0,0,1,0
"36187",290.49,0,0,1,2315,23,0,0,0,1
"36188",290.02,0,0,1,1655,0,0,0,0,1
"36189",288.89,0,0,1,982,1,0,0,0,1
"36190",288.16,0,0,1,581,2,0,0,0,1
"36191",287.89,0,0,1,437,3,0,0,0,1
"36192",287.69,0,0,1,368,4,0,0,0,1
"36193",287.69,0,0,1,512,5,0,0,0,1
"36194",287.95,0,0,40,858,6,0,0,1,0
"36195",288.66,0,0,1,1099,7,0,0,0,0
"36196",289.22,0,0,40,1706,8,0,1,0,0
"36197",290.01,0,0,40,2589,9,0,0,0,0
"36198",290.01,0,0,40,2589,9,0,0,0,0
"36199",290.72,0,0,90,3288,10,0,0,1,0
"36200",292.07,0,0,75,3793,11,0,0,1,0
"36201",293.35,0,0,75,4161,12,0,0,1,0
"36202",293.86,0,0,75,4254,13,0,0,0,0
"36203",293.86,0,0,75,4254,13,0,1,0,0
"36204",293.86,0,0,75,4639,14,0,0,0,0
"36205",293.65,0,0,75,4708,15,0,0,0,0
"36206",292.95,0,0,40,4457,16,0,0,0,0
"36207",292.99,0,0,90,4332,17,0,0,0,0
"36208",293.79,0,0,90,4077,18,0,0,0,0
"36209",293.68,0,0,90,3778,19,0,0,0,0
"36210",293.68,0,0,90,3778,19,0,0,0,0
"36211",293.15,0,0,75,2859,20,0,0,0,0
"36212",293.15,0,0,75,2859,20,0,0,0,0
"36213",292.08,0,0,90,2368,21,0,0,0,0
"36214",291.94,0,0,90,1787,22,0,0,0,0
"36215",291.94,0,0,90,1787,22,0,0,0,0
"36216",291.65,0,0,90,1065,23,0,0,0,0
"36217",291.65,0,0,90,1065,23,0,0,0,0
"36218",290.61,0,0,90,599,0,0,0,0,0
"36219",290.61,0,0,90,599,0,0,1,0,0
"36220",290.61,0,0,90,599,0,0,0,0,0
"36221",290.44,0,0,90,392,1,0,0,0,0
"36222",290.44,0,0,90,392,1,0,1,0,0
"36223",290.44,0,0,90,392,1,0,0,0,0
"36224",290.02,0,0,90,277,2,0,0,0,0
"36225",290.02,0,0,90,277,2,0,1,0,0
"36226",289.82,0,0,40,337,3,0,0,0,0
"36227",289.72,0,0,90,873,4,0,0,0,0
"36228",289.72,0,0,90,873,4,0,1,0,0
"36229",289.79,0,0,1,2866,5,0,0,0,0
"36230",289.58,0,0,1,5655,6,0,0,0,0
"36231",289.58,0,0,1,5655,6,0,1,0,0
"36232",289.58,0,0,1,5655,6,0,1,0,0
"36233",289.44,0,0,1,6670,7,0,1,0,0
"36234",289.44,0,0,1,6670,7,0,1,0,0
"36235",289.95,0,0,40,5970,8,0,1,0,0
"36236",290.22,0,0,90,4570,9,0,1,0,0
"36237",291.15,0,0,90,4246,10,0,0,0,0
"36238",291.44,0,0,90,4518,11,0,1,0,0
"36239",292.41,0,0,90,4782,12,0,0,1,0
"36240",292.69,0,0,75,4757,13,0,0,1,0
"36241",293.51,0,0,90,5011,14,0,0,1,0
"36242",293.94,0,0,90,5490,15,0,0,1,0
"36243",295.35,0,0,75,6419,16,0,0,1,0
"36244",295.92,0,0,75,6031,17,0,0,1,0
"36245",296,0,0,75,4230,18,0,0,1,0
"36246",295.69,0,0,75,3266,19,0,0,1,0
"36247",295.15,0,0,75,2802,20,0,0,0,0
"36248",293.29,0,0,40,2441,21,0,0,1,0
"36249",291.55,0,0,40,1647,22,0,0,1,0
"36250",290.65,0,0,1,1045,23,0,1,0,0
"36251",290.65,0,0,1,1045,23,0,1,0,0
"36252",289.69,0,0,1,603,0,0,1,0,0
"36253",288.95,0,0,1,410,1,0,1,0,0
"36254",288.95,0,0,1,410,1,0,1,0,0
"36255",288.15,0,0,1,268,2,0,1,0,0
"36256",288.15,0,0,1,268,2,0,1,0,0
"36257",287.82,0,0,1,376,3,0,1,0,0
"36258",287.82,0,0,1,376,3,0,1,0,0
"36259",287.36,0,0,90,919,4,0,1,0,0
"36260",287.36,0,0,90,919,4,0,1,0,0
"36261",286.96,0,0,1,2951,5,0,1,0,0
"36262",286.96,0,0,1,2951,5,0,1,0,0
"36263",287.29,0,0,1,5806,6,0,1,0,0
"36264",287.29,0,0,1,5806,6,0,1,0,0
"36265",287.29,0,0,1,5806,6,0,1,0,0
"36266",286.82,0,0,1,6459,7,0,1,0,0
"36267",286.82,0,0,1,6459,7,0,1,0,0
"36268",287.48,0,0,20,6088,8,0,1,0,0
"36269",287.48,0,0,20,6088,8,0,0,0,0
"36270",287.48,0,0,20,6088,8,0,1,0,0
"36271",288.82,0,0,90,4911,9,0,1,0,0
"36272",288.82,0,0,90,4911,9,0,1,0,0
"36273",288.82,0,0,90,4911,9,0,1,0,0
"36274",290.28,0,0,75,4589,10,0,0,1,0
"36275",291.69,0,0,1,4751,11,0,0,0,1
"36276",293.86,0,0,75,5047,12,0,0,1,0
"36277",295.23,0,0,1,4982,13,0,0,0,1
"36278",296.36,0,0,75,5179,14,0,0,1,0
"36279",297.32,0,0,1,5752,15,0,0,0,1
"36280",297.84,0,0,1,6556,16,0,0,0,1
"36281",297.57,0,0,1,6491,17,0,0,0,1
"36282",296.77,0,0,1,4753,18,0,0,0,1
"36283",296.15,0,0,90,3509,19,0,0,1,0
"36284",295,0,0,90,3096,20,0,0,1,0
"36285",293.69,0,0,90,2636,21,0,0,1,0
"36286",292.69,0,0,5,1926,22,0,0,0,1
"36287",291.87,0,0,1,1587,23,0,0,0,1
"36288",291.51,0,0,1,665,0,0,0,0,1
"36289",291.3,0,0,1,421,1,0,0,0,1
"36290",291.08,0,0,1,298,2,0,0,0,0
"36291",292.803,0,0,92,374,3,0,0,1,0
"36292",292.803,0,0,92,2963,5,0,0,1,0
"36293",291.07,0,0,90,5523,6,0,0,0,0
"36294",291.07,0,0,90,5523,6,0,1,0,0
"36295",291.07,0,0,90,5523,6,0,0,0,0
"36296",291.29,0,0,90,6094,7,0,0,0,0
"36297",291.29,0,0,90,6094,7,0,1,0,0
"36298",291.37,0,0,90,6165,8,0,0,0,0
"36299",291.37,0,0,90,6165,8,0,1,0,0
"36300",291.37,0,0,90,6165,8,0,0,0,0
"36301",291.77,0,0,90,4977,9,0,0,0,0
"36302",292.01,0,0,90,4389,10,0,0,0,0
"36303",293.23,0,0,75,4742,11,0,0,1,0
"36304",294.46,0,0,90,5053,12,0,0,1,0
"36305",294.92,0,0,90,4857,13,0,0,1,0
"36306",295.69,0,0,90,5304,14,0,0,1,0
"36307",296.84,0,0,75,5699,15,0,0,1,0
"36308",297.68,0,0,75,6729,16,0,0,1,0
"36309",297.93,0,0,90,6235,17,0,1,0,0
"36310",297.77,0,0,90,4644,18,0,0,0,0
"36311",297.15,0,0,1,3517,19,0,0,0,0
"36312",297.15,0,0,1,3517,19,0,1,0,0
"36313",297.15,0,0,1,3517,19,0,0,0,0
"36314",296.31,0,0,90,2685,20,0,0,0,0
"36315",296.31,0,0,90,2685,20,0,1,0,0
"36316",294.86,0,0,90,2281,21,0,0,0,0
"36317",294.86,0,0,90,2281,21,0,1,0,0
"36318",294.86,0,0,90,2281,21,0,1,0,0
"36319",294.36,0,0,90,2039,22,0,0,0,0
"36320",294.36,0,0,90,2039,22,0,1,0,0
"36321",294.36,0,0,90,2039,22,0,0,0,0
"36322",294.22,0,0,90,1368,23,0,0,0,0
"36323",294.15,0,0,90,660,0,0,0,0,0
"36324",294.15,0,0,90,660,0,0,1,0,0
"36325",293.79,0,0,90,404,1,0,0,1,0
"36326",293.72,0,0,90,286,2,0,1,0,0
"36327",293.72,0,0,90,286,2,0,0,0,0
"36328",293.72,0,0,90,286,2,0,1,0,0
"36329",293.38,0,0,90,311,3,0,0,0,0
"36330",293.38,0,0,90,311,3,0,1,0,0
"36331",293.38,0,0,90,311,3,0,1,0,0
"36332",292.92,0,0,90,917,4,0,0,0,0
"36333",292.92,0,0,90,917,4,0,1,0,0
"36334",292.92,0,0,90,917,4,0,1,0,0
"36335",292.53,0,0,90,2950,5,0,0,0,0
"36336",292.53,0,0,90,2950,5,0,1,0,0
"36337",292.53,0,0,90,2950,5,0,1,0,0
"36338",292.15,0,0,40,5457,6,0,0,0,0
"36339",292.15,0,0,40,5457,6,0,1,0,0
"36340",292.15,0,0,40,5457,6,0,1,0,0
"36341",291.79,0,0,90,6601,7,0,0,0,0
"36342",291.79,0,0,90,6601,7,0,1,0,0
"36343",291.94,0,0,90,5990,8,0,0,0,0
"36344",291.94,0,0,90,5990,8,0,1,0,0
"36345",291.94,0,0,90,5990,8,0,1,0,0
"36346",292.61,0,0,90,5086,9,0,1,0,0
"36347",292.61,0,0,90,5086,9,0,1,0,0
"36348",292.61,0,0,90,5086,9,0,0,0,0
"36349",292.79,0,0,90,4615,10,0,0,0,0
"36350",292.79,0,0,90,4615,10,0,1,0,0
"36351",292.79,0,0,90,4615,10,0,1,0,0
"36352",292.15,0,0,90,5147,11,0,1,0,0
"36353",292.15,0,0,90,5147,11,0,0,0,0
"36354",292,0,0,90,5125,12,0,1,0,0
"36355",292,0,0,90,5125,12,0,0,0,0
"36356",291.57,0,0,90,4963,13,0,0,0,0
"36357",291.57,0,0,90,4963,13,0,1,0,0
"36358",293.15,0,0,90,5270,14,0,0,1,0
"36359",294.77,0,0,90,5785,15,0,0,1,0
"36360",295.01,0,0,90,6785,16,0,0,1,0
"36361",295.65,0,0,90,6350,17,0,0,1,0
"36362",295.23,0,0,90,4751,18,0,0,1,0
"36363",295.07,0,0,90,3745,19,0,0,1,0
"36364",294.69,0,0,90,3414,20,0,0,1,0
"36365",293.86,0,0,75,2844,21,0,0,1,0
"36366",292.94,0,0,40,2547,22,0,0,1,0
"36367",291.94,0,0,40,1483,23,0,0,1,0
"36368",290.58,0,0,1,817,0,0,0,0,1
"36369",290.15,0,0,1,494,1,0,0,0,1
"36370",289.22,0,0,1,341,2,0,0,0,1
"36371",288.94,0,0,1,370,3,0,0,0,1
"36372",288.58,0,0,1,881,4,0,0,0,1
"36373",288.01,0,0,1,2783,5,0,0,0,1
"36374",288,0,0,1,5156,6,0,1,0,0
"36375",287.94,0,0,1,6180,7,0,0,0,1
"36376",289.22,0,0,1,5440,8,0,1,0,0
"36377",290.22,0,0,1,4757,9,0,0,0,0
"36378",291.72,0,0,1,4562,10,0,0,0,0
"36379",291.72,0,0,1,4562,10,0,1,0,0
"36380",291.84,0,0,1,4837,11,0,0,0,0
"36381",291.84,0,0,1,4837,11,0,1,0,0
"36382",292.58,0,0,90,5094,12,0,0,0,0
"36383",292.58,0,0,90,5094,12,0,1,0,0
"36384",292.58,0,0,90,5094,12,0,1,0,0
"36385",293.01,0,0,90,5104,13,0,0,0,0
"36386",293.01,0,0,90,5104,13,0,0,0,0
"36387",293.01,0,0,90,5104,13,0,1,0,0
"36388",293.01,0,0,90,5104,13,0,1,0,0
"36389",293.29,0,0,1,5611,14,0,0,0,0
"36390",293.29,0,0,1,5611,14,0,1,0,0
"36391",293.55,0,0,40,5810,15,0,0,0,0
"36392",293.55,0,0,40,5810,15,0,1,0,0
"36393",293.55,0,0,40,5810,15,0,1,0,0
"36394",294.75,0,0,75,6201,16,0,0,1,0
"36395",295.15,0,0,40,5500,17,0,0,1,0
"36396",295.86,0,0,90,4575,18,0,0,1,0
"36397",295.48,0,0,90,3714,19,0,0,1,0
"36398",294.08,0,0,75,3214,20,0,0,1,0
"36399",292.56,0,0,75,3838,21,0,0,1,0
"36400",290.8,0,0,1,2990,22,0,0,0,1
"36401",290.08,0,0,1,2054,23,0,1,0,0
"36402",289.62,0,0,1,1406,0,0,1,0,0
"36403",288.3,0,0,1,847,1,0,1,0,0
"36404",288.3,0,0,1,847,1,0,1,0,0
"36405",288.02,0,0,1,541,2,0,1,0,0
"36406",288.02,0,0,1,541,2,0,1,0,0
"36407",287.55,0,0,90,398,3,0,1,0,0
"36408",287.55,0,0,90,398,3,0,1,0,0
"36409",286.65,0,0,1,395,4,0,1,0,0
"36410",286.65,0,0,1,395,4,0,1,0,0
"36411",286.15,0,0,40,889,5,0,1,0,0
"36412",286.15,0,0,40,889,5,0,1,0,0
"36413",285.86,0,0,1,1435,6,0,1,0,0
"36414",285.86,0,0,1,1435,6,0,1,0,0
"36415",285.72,0,0,1,1889,7,0,1,0,0
"36416",285.72,0,0,1,1889,7,0,1,0,0
"36417",287.61,0,0,20,2710,8,0,1,0,0
"36418",287.61,0,0,20,2710,8,0,1,0,0
"36419",289.55,0,0,1,3449,9,0,1,0,0
"36420",289.55,0,0,1,3449,9,0,1,0,0
"36421",291.89,0,0,90,3843,10,0,1,0,0
"36422",291.89,0,0,90,3843,10,0,1,0,0
"36423",294.15,0,0,5,4184,11,0,1,0,0
"36424",295.79,0,0,1,4512,12,0,0,0,1
"36425",296.58,0,0,1,4557,13,0,0,0,1
"36426",297.72,0,0,40,4832,14,0,0,1,0
"36427",298.58,0,0,1,4711,15,0,0,0,1
"36428",299.15,0,0,5,4707,16,0,0,0,1
"36429",299.29,0,0,40,4604,17,0,0,1,0
"36430",299.22,0,0,1,4151,18,0,0,0,1
"36431",298.75,0,0,20,4025,19,0,0,1,0
"36432",297.22,0,0,20,3828,20,0,0,1,0
"36433",295.3,0,0,5,3515,21,0,0,0,1
"36434",293.62,0,0,1,3358,22,0,0,0,1
"36435",292.58,0,0,1,4072,23,0,0,0,1
"36436",292.23,0,0,1,2352,0,0,0,0,1
"36437",291.75,0,0,1,1259,1,0,1,0,0
"36438",291.8,0,0,1,879,2,0,1,0,0
"36439",291.15,0,0,1,532,3,0,0,0,1
"36440",291.15,0,0,1,401,4,0,1,0,0
"36441",291.15,0,0,1,603,5,0,0,0,1
"36442",291.02,0,0,1,972,6,0,0,0,1
"36443",291.51,0,0,90,1255,7,0,0,1,0
"36444",291.86,0,0,75,1929,8,0,0,1,0
"36445",293.08,0,0,40,2712,9,0,0,1,0
"36446",295.65,0,0,90,3540,10,0,0,1,0
"36447",297.28,0,0,1,4055,11,0,0,0,1
"36448",298.86,0,0,1,4452,12,0,0,0,1
"36449",299.95,0,0,1,4448,13,0,0,0,1
"36450",300.51,0,0,40,4586,14,0,0,1,0
"36451",301.02,0,0,40,4392,15,0,0,1,0
"36452",301.29,0,0,1,4401,16,0,0,0,1
"36453",301.15,0,0,75,4258,17,0,0,1,0
"36454",300.58,0,0,90,3838,18,0,0,0,0
"36455",299.22,0,0,75,3331,19,0,0,0,0
"36456",298.02,0,0,75,3275,20,0,0,0,0
"36457",298.02,0,0,75,3275,20,0,0,0,0
"36458",296.42,0,0,75,2659,21,0,0,0,0
"36459",295.08,0,0,40,1792,22,0,0,0,0
"36460",293.69,0,0,1,1152,23,0,0,0,1
"36461",292.75,0,0,1,620,0,0,1,0,0
"36462",292.02,0,0,1,388,1,0,1,0,0
"36463",291.29,0,0,1,268,2,0,1,0,0
"36464",290.82,0,0,40,348,3,0,1,0,0
"36465",290.69,0,0,75,833,4,0,1,0,0
"36466",290.96,0,0,1,2855,5,0,0,0,1
"36467",290.86,0,0,1,5454,6,0,0,0,1
"36468",290.87,0,0,75,6844,7,0,0,0,0
"36469",290.87,0,0,75,6844,7,0,0,0,0
"36470",291.15,0,0,90,5713,8,0,0,0,0
"36471",291.95,0,0,40,4617,9,0,1,0,0
"36472",294.01,0,0,75,4298,10,0,0,1,0
"36473",296.3,0,0,75,4509,11,0,0,1,0
"36474",297.86,0,0,75,4648,12,0,0,1,0
"36475",297.8,0,0,90,4930,13,0,0,0,0
"36476",296.02,0,0,90,5145,14,0,0,0,0
"36477",296.02,0,0,90,5145,14,0,1,0,0
"36478",296.02,0,0,90,5145,14,0,0,0,0
"36479",295.55,0,0,90,5352,15,0,0,0,0
"36480",295.55,0,0,90,5352,15,0,0,0,0
"36481",294.88,0,0,90,6074,16,0,0,0,0
"36482",294.88,0,0,90,6074,16,0,1,0,0
"36483",294.88,0,0,90,6074,16,0,0,0,0
"36484",294.88,0,0,90,6074,16,0,1,0,0
"36485",294.86,0,0,90,5995,17,0,0,0,0
"36486",294.86,0,0,90,5995,17,0,1,0,0
"36487",294.29,0,0,1,4236,18,0,0,0,0
"36488",294.29,0,0,1,4236,18,0,1,0,0
"36489",293.86,0,0,75,3110,19,0,0,0,0
"36490",294.08,0,0,90,2640,20,0,0,1,0
"36491",293.79,0,0,40,2579,21,0,0,1,0
"36492",293.5,0,0,90,1754,22,0,0,1,0
"36493",293.35,0,0,90,2962,23,0,0,1,0
"36494",293.29,0,0,1,1011,0,0,0,0,1
"36495",292.72,0,0,1,496,1,0,0,0,1
"36496",291.93,0,0,75,330,2,0,0,1,0
"36497",291.15,0,0,1,390,3,0,0,0,1
"36498",290.36,0,0,1,917,4,0,0,0,1
"36499",289.75,0,0,1,3005,5,0,0,0,1
"36500",289.15,0,0,1,5752,6,0,0,0,1
"36501",288.01,0,0,1,6345,7,0,0,0,1
"36502",288.35,0,0,1,5760,8,0,0,0,1
"36503",289.42,0,0,1,5257,9,0,0,0,1
"36504",290.79,0,0,40,4475,10,0,0,1,0
"36505",292.15,0,0,1,4690,11,0,0,0,1
"36506",293.55,0,0,20,4940,12,0,0,1,0
"36507",294.79,0,0,1,4891,13,0,0,0,1
"36508",296.08,0,0,75,5094,14,0,0,1,0
"36509",296.28,0,0,75,5720,15,0,0,1,0
"36510",296.02,0,0,75,6537,16,0,0,1,0
"36511",296.29,0,0,40,6282,17,0,0,1,0
"36512",295.75,0,0,40,4576,18,0,0,1,0
"36513",295.37,0,0,40,3448,19,0,0,1,0
"36514",293.82,0,0,5,3234,20,0,0,0,1
"36515",292.08,0,0,5,3942,21,0,0,0,1
"36516",290.28,0,0,5,2271,22,0,0,0,1
"36517",289.49,0,0,1,1172,23,0,0,0,1
"36518",288.75,0,0,1,656,0,0,0,0,1
"36519",288.22,0,0,1,428,1,0,0,0,1
"36520",287.56,0,0,1,295,2,0,0,0,1
"36521",286.62,0,0,1,372,3,0,0,0,1
"36522",285.96,0,0,1,906,4,0,0,0,1
"36523",285.15,0,0,1,3127,5,0,0,0,1
"36524",284.58,0,0,1,5829,6,0,0,0,1
"36525",284.58,0,0,5,6452,7,0,0,0,1
"36526",285.55,0,0,5,6180,8,0,0,0,1
"36527",288.36,0,0,1,5429,9,0,0,0,1
"36528",290.65,0,0,5,4657,10,0,0,0,1
"36529",292.15,0,0,1,4766,11,0,0,0,1
"36530",294,0,0,1,4994,12,0,0,0,1
"36531",294.72,0,0,1,4968,13,0,0,0,1
"36532",295.77,0,0,40,5338,14,0,0,1,0
"36533",296.29,0,0,40,5871,15,0,0,1,0
"36534",296.69,0,0,40,6789,16,0,0,1,0
"36535",296.48,0,0,20,6479,17,0,0,1,0
"36536",296.55,0,0,40,4678,18,0,0,1,0
"36537",295.95,0,0,5,3604,19,0,0,0,1
"36538",294.65,0,0,1,3429,20,0,0,0,1
"36539",291.82,0,0,5,3175,21,0,0,0,1
"36540",290.42,0,0,40,1929,22,0,0,1,0
"36541",290.37,0,0,1,1157,23,0,0,0,0
"36542",289.69,0,0,90,657,0,1,0,0,0
"36543",289.28,0,0,90,472,1,0,0,0,0
"36544",288.95,0,0,90,278,2,0,0,0,0
"36545",288.42,0,0,90,342,3,0,0,0,0
"36546",288.02,0,0,75,944,4,0,1,0,0
"36547",288.01,0,0,75,3165,5,0,0,0,0
"36548",288.01,0,0,75,3165,5,0,1,0,0
"36549",287.51,0,0,75,5801,6,0,0,1,0
"36550",286.51,0,0,40,6821,7,0,0,1,0
"36551",286.88,0,0,75,6266,8,0,0,1,0
"36552",288.22,0,0,40,5825,9,0,0,1,0
"36553",289.93,0,0,20,4708,10,0,0,1,0
"36554",291.07,0,0,5,4909,11,0,0,0,1
"36555",292.48,0,0,5,5148,12,0,0,0,1
"36556",293.43,0,0,20,5186,13,0,0,1,0
"36557",294.36,0,0,5,5369,14,0,0,0,1
"36558",295.08,0,0,1,5979,15,0,0,0,1
"36559",295.21,0,0,40,6724,16,0,0,1,0
"36560",295.28,0,0,40,6124,17,0,0,1,0
"36561",294.79,0,0,75,4791,18,0,0,1,0
"36562",294.02,0,0,1,3728,19,0,0,0,1
"36563",292.68,0,0,90,3362,20,0,0,1,0
"36564",291.42,0,0,90,3168,21,0,0,1,0
"36565",291.23,0,0,75,2227,22,0,0,1,0
"36566",290.09,0,0,75,1423,23,0,0,1,0
"36567",289.79,0,0,90,794,0,0,0,1,0
"36568",289.01,0,0,75,455,1,0,0,1,0
"36569",288.81,0,0,40,310,2,0,0,1,0
"36570",288.75,0,0,1,373,3,0,0,0,1
"36571",288.94,0,0,75,864,4,0,0,0,0
"36572",289.22,0,0,90,2948,5,0,0,1,0
"36573",288.72,0,0,90,5094,6,0,0,0,0
"36574",288.65,0,0,90,6000,7,0,0,0,0
"36575",287.95,0,0,90,5842,8,0,0,0,0
"36576",287.95,0,0,90,5842,8,0,1,0,0
"36577",287.82,0,0,90,5316,9,0,0,0,0
"36578",287.82,0,0,90,5316,9,0,1,0,0
"36579",288.41,0,0,90,5019,10,0,0,0,0
"36580",288.41,0,0,90,5019,10,0,1,0,0
"36581",289.74,0,0,90,4501,11,0,0,0,0
"36582",291.14,0,0,75,4521,12,0,1,0,0
"36583",292.43,0,0,90,5283,13,0,0,1,0
"36584",293.29,0,0,75,5661,14,0,0,1,0
"36585",293.72,0,0,75,6032,15,0,0,1,0
"36586",294.07,0,0,90,6461,16,0,0,1,0
"36587",293.41,0,0,75,5531,17,0,0,1,0
"36588",293.69,0,0,75,4602,18,0,0,1,0
"36589",292.8,0,0,90,3715,19,0,0,0,0
"36590",292.15,0,0,90,3353,20,0,0,0,0
"36591",291.51,0,0,90,3008,21,0,0,0,0
"36592",291.51,0,0,90,3008,21,0,0,0,0
