"","holiday","temp","rain_1h","snow_1h","clouds_all","weather_main","traffic_volume","time","holiday_Yes","weather_main_Clouds","weather_main_Drizzle","weather_main_Fog","weather_main_Haze","weather_main_Mist","weather_main_Rain","weather_main_Smoke","weather_main_Snow","weather_main_Squall","weather_main_Thunderstorm"
"47145","No",289.28,0.61,0,75,"Rain",5692,8,0,0,0,0,0,0,1,0,0,0,0
"47146","No",289.28,0.61,0,75,"Drizzle",5692,8,0,0,1,0,0,0,0,0,0,0,0
"47147","No",289.28,0.61,0,75,"Haze",5692,8,0,0,0,0,1,0,0,0,0,0,0
"47148","No",289.46,1.27,0,40,"Rain",5153,9,0,0,0,0,0,0,1,0,0,0,0
"47149","No",289.46,1.27,0,40,"Mist",5153,9,0,0,0,0,0,1,0,0,0,0,0
"47150","No",289.46,1.27,0,40,"Drizzle",5153,9,0,0,1,0,0,0,0,0,0,0,0
"47151","No",289.6,0.89,0,90,"Rain",4624,10,0,0,0,0,0,0,1,0,0,0,0
"47152","No",289.6,0.89,0,90,"Mist",4624,10,0,0,0,0,0,1,0,0,0,0,0
"47153","No",289.6,0.89,0,90,"Drizzle",4624,10,0,0,1,0,0,0,0,0,0,0,0
"47154","No",290.18,0.93,0,90,"Rain",4678,11,0,0,0,0,0,0,1,0,0,0,0
"47155","No",290.18,0.93,0,90,"Mist",4678,11,0,0,0,0,0,1,0,0,0,0,0
"47156","No",290.18,0.93,0,90,"Drizzle",4678,11,0,0,1,0,0,0,0,0,0,0,0
"47157","No",290.23,0.43,0,90,"Rain",4954,12,0,0,0,0,0,0,1,0,0,0,0
"47158","No",290.23,0.43,0,90,"Mist",4954,12,0,0,0,0,0,1,0,0,0,0,0
"47159","No",290.32,0.71,0,90,"Rain",5032,13,0,0,0,0,0,0,1,0,0,0,0
"47160","No",290.32,0.71,0,90,"Mist",5032,13,0,0,0,0,0,1,0,0,0,0,0
"47161","No",290.49,0.25,0,90,"Rain",5273,14,0,0,0,0,0,0,1,0,0,0,0
"47162","No",290.71,0.25,0,90,"Rain",5865,15,0,0,0,0,0,0,1,0,0,0,0
"47163","No",290.88,0.25,0,90,"Rain",6657,16,0,0,0,0,0,0,1,0,0,0,0
"47164","No",291.01,0.25,0,75,"Rain",5716,17,0,0,0,0,0,0,1,0,0,0,0
"47165","No",291.04,0.25,0,90,"Rain",4363,18,0,0,0,0,0,0,1,0,0,0,0
"47166","No",290.68,0.38,0,90,"Rain",3406,19,0,0,0,0,0,0,1,0,0,0,0
"47167","No",290.68,0.38,0,90,"Drizzle",3406,19,0,0,1,0,0,0,0,0,0,0,0
"47168","No",290.17,0.38,0,90,"Rain",2896,20,0,0,0,0,0,0,1,0,0,0,0
"47169","No",289.54,0.25,0,90,"Rain",2576,21,0,0,0,0,0,0,1,0,0,0,0
"47170","No",288.8,0.25,0,90,"Rain",1733,22,0,0,0,0,0,0,1,0,0,0,0
"47171","No",288.19,0.25,0,75,"Rain",1153,23,0,0,0,0,0,0,1,0,0,0,0
"47172","No",287.41,0.25,0,1,"Rain",623,0,0,0,0,0,0,0,1,0,0,0,0
"47173","No",286.54,0.25,0,1,"Rain",335,1,0,0,0,0,0,0,1,0,0,0,0
"47174","No",285.62,0.25,0,1,"Rain",299,2,0,0,0,0,0,0,1,0,0,0,0
"47175","No",285.31,0.25,0,90,"Rain",372,3,0,0,0,0,0,0,1,0,0,0,0
"47176","No",285.31,0.25,0,90,"Mist",372,3,0,0,0,0,0,1,0,0,0,0,0
"47177","No",284.78,0.25,0,40,"Rain",981,4,0,0,0,0,0,0,1,0,0,0,0
"47178","No",284.77,0.25,0,90,"Rain",3103,5,0,0,0,0,0,0,1,0,0,0,0
"47179","No",284.24,0.25,0,1,"Rain",5902,6,0,0,0,0,0,0,1,0,0,0,0
"47180","No",284.24,0.25,0,1,"Mist",5902,6,0,0,0,0,0,1,0,0,0,0,0
"47181","No",283.87,0.25,0,40,"Rain",6775,7,0,0,0,0,0,0,1,0,0,0,0
"47182","No",283.87,0.25,0,40,"Mist",6775,7,0,0,0,0,0,1,0,0,0,0,0
"47183","No",284.8,0.25,0,90,"Rain",6164,8,0,0,0,0,0,0,1,0,0,0,0
"47184","No",284.8,0.25,0,90,"Mist",6164,8,0,0,0,0,0,1,0,0,0,0,0
"47185","No",286.01,0.25,0,40,"Rain",5421,9,0,0,0,0,0,0,1,0,0,0,0
"47186","No",287.97,0.25,0,75,"Rain",4871,10,0,0,0,0,0,0,1,0,0,0,0
"47187","No",289.47,0,0,75,"Clouds",4969,11,0,1,0,0,0,0,0,0,0,0,0
"47188","No",290.43,0.25,0,75,"Rain",5134,12,0,0,0,0,0,0,1,0,0,0,0
"47189","No",291.07,0.25,0,75,"Rain",4999,13,0,0,0,0,0,0,1,0,0,0,0
"47190","No",292.11,0.25,0,75,"Rain",5349,14,0,0,0,0,0,0,1,0,0,0,0
"47191","No",292.91,0.25,0,75,"Rain",5814,15,0,0,0,0,0,0,1,0,0,0,0
"47192","No",293.91,0,0,75,"Clouds",6578,16,0,1,0,0,0,0,0,0,0,0,0
"47193","No",293.87,0.25,0,75,"Rain",5860,17,0,0,0,0,0,0,1,0,0,0,0
"47194","No",294.04,0.25,0,40,"Rain",4554,18,0,0,0,0,0,0,1,0,0,0,0
"47195","No",293.54,0.25,0,75,"Rain",3487,19,0,0,0,0,0,0,1,0,0,0,0
"47196","No",291.91,0.25,0,1,"Rain",3205,20,0,0,0,0,0,0,1,0,0,0,0
"47197","No",289.09,0.25,0,20,"Rain",2800,21,0,0,0,0,0,0,1,0,0,0,0
"47198","No",287.59,0.25,0,1,"Rain",2106,22,0,0,0,0,0,0,1,0,0,0,0
"47199","No",286.59,0.25,0,1,"Rain",1272,23,0,0,0,0,0,0,1,0,0,0,0
"47200","No",286.24,0.25,0,1,"Rain",670,0,0,0,0,0,0,0,1,0,0,0,0
"47201","No",285.53,0.25,0,1,"Rain",456,1,0,0,0,0,0,0,1,0,0,0,0
"47202","No",285.35,0.25,0,1,"Rain",326,2,0,0,0,0,0,0,1,0,0,0,0
"47203","No",285.33,0.25,0,1,"Rain",388,3,0,0,0,0,0,0,1,0,0,0,0
"47204","No",285.33,0.25,0,1,"Mist",388,3,0,0,0,0,0,1,0,0,0,0,0
"47205","No",285.49,0.25,0,1,"Rain",1008,4,0,0,0,0,0,0,1,0,0,0,0
"47206","No",285.49,0.25,0,1,"Mist",1008,4,0,0,0,0,0,1,0,0,0,0,0
"47207","No",285.41,0.25,0,1,"Rain",3070,5,0,0,0,0,0,0,1,0,0,0,0
"47208","No",285.24,0.25,0,40,"Rain",5886,6,0,0,0,0,0,0,1,0,0,0,0
"47209","No",285.24,0.25,0,1,"Rain",6466,7,0,0,0,0,0,0,1,0,0,0,0
"47210","No",285.24,0.25,0,1,"Mist",6466,7,0,0,0,0,0,1,0,0,0,0,0
"47211","No",286.1,0.25,0,1,"Rain",5995,8,0,0,0,0,0,0,1,0,0,0,0
"47212","No",288.43,0.25,0,20,"Rain",5467,9,0,0,0,0,0,0,1,0,0,0,0
"47213","No",290.56,0.25,0,1,"Rain",4911,10,0,0,0,0,0,0,1,0,0,0,0
"47214","No",292.81,0.25,0,5,"Rain",5095,11,0,0,0,0,0,0,1,0,0,0,0
"47215","No",294.11,0.25,0,5,"Rain",5308,12,0,0,0,0,0,0,1,0,0,0,0
"47216","No",294.92,0.25,0,1,"Rain",5213,13,0,0,0,0,0,0,1,0,0,0,0
"47217","No",295.86,0.25,0,1,"Rain",5680,14,0,0,0,0,0,0,1,0,0,0,0
"47218","No",296.67,0.25,0,40,"Rain",6238,15,0,0,0,0,0,0,1,0,0,0,0
"47219","No",297.28,0.25,0,20,"Rain",6453,16,0,0,0,0,0,0,1,0,0,0,0
"47220","No",297.43,0.25,0,1,"Rain",5775,17,0,0,0,0,0,0,1,0,0,0,0
"47221","No",297.24,0.25,0,1,"Rain",4531,18,0,0,0,0,0,0,1,0,0,0,0
"47222","No",296.38,0.25,0,90,"Rain",3884,19,0,0,0,0,0,0,1,0,0,0,0
"47223","No",295.72,0.25,0,90,"Rain",3332,20,0,0,0,0,0,0,1,0,0,0,0
"47224","No",295.37,0.25,0,90,"Rain",3049,21,0,0,0,0,0,0,1,0,0,0,0
"47225","No",295.14,0.25,0,90,"Rain",2221,22,0,0,0,0,0,0,1,0,0,0,0
"47226","No",294.93,0.25,0,75,"Rain",1396,23,0,0,0,0,0,0,1,0,0,0,0
"47227","No",294.76,0.25,0,75,"Rain",764,0,0,0,0,0,0,0,1,0,0,0,0
"47228","No",294.61,0.25,0,75,"Rain",456,1,0,0,0,0,0,0,1,0,0,0,0
"47229","No",294.54,0.25,0,90,"Rain",358,2,0,0,0,0,0,0,1,0,0,0,0
"47230","No",294.54,0.25,0,90,"Thunderstorm",358,2,0,0,0,0,0,0,0,0,0,0,1
"47231","No",294.04,1.4,0,90,"Rain",378,3,0,0,0,0,0,0,1,0,0,0,0
"47232","No",294.04,1.4,0,90,"Thunderstorm",378,3,0,0,0,0,0,0,0,0,0,0,1
"47233","No",294.04,1.4,0,90,"Mist",378,3,0,0,0,0,0,1,0,0,0,0,0
"47234","No",293.37,0.85,0,90,"Rain",851,4,0,0,0,0,0,0,1,0,0,0,0
"47235","No",293.37,0.85,0,90,"Thunderstorm",851,4,0,0,0,0,0,0,0,0,0,0,1
"47236","No",293.37,0.85,0,90,"Drizzle",851,4,0,0,1,0,0,0,0,0,0,0,0
"47237","No",293.51,0.81,0,40,"Rain",2754,5,0,0,0,0,0,0,1,0,0,0,0
"47238","No",293.51,0.81,0,40,"Thunderstorm",2754,5,0,0,0,0,0,0,0,0,0,0,1
"47239","No",294.04,0.25,0,75,"Rain",5200,6,0,0,0,0,0,0,1,0,0,0,0
"47240","No",293.83,0.25,0,40,"Rain",6270,7,0,0,0,0,0,0,1,0,0,0,0
"47241","No",294,0.25,0,75,"Rain",5687,8,0,0,0,0,0,0,1,0,0,0,0
"47242","No",294,0.25,0,75,"Thunderstorm",5687,8,0,0,0,0,0,0,0,0,0,0,1
"47243","No",294.47,0.25,0,40,"Rain",5328,9,0,0,0,0,0,0,1,0,0,0,0
"47244","No",295.68,0.25,0,1,"Rain",5102,10,0,0,0,0,0,0,1,0,0,0,0
"47245","No",296.86,0.25,0,90,"Rain",5359,11,0,0,0,0,0,0,1,0,0,0,0
"47246","No",296.68,0,0,90,"Clouds",5587,12,0,1,0,0,0,0,0,0,0,0,0
"47247","No",297.12,0.25,0,75,"Rain",5400,13,0,0,0,0,0,0,1,0,0,0,0
"47248","No",297.12,0.25,0,75,"Mist",5400,13,0,0,0,0,0,1,0,0,0,0,0
"47249","No",299.25,0.25,0,75,"Rain",5705,14,0,0,0,0,0,0,1,0,0,0,0
"47250","No",300.27,0.25,0,75,"Rain",5998,15,0,0,0,0,0,0,1,0,0,0,0
"47251","No",301.16,0.25,0,75,"Rain",5925,16,0,0,0,0,0,0,1,0,0,0,0
"47252","No",300.79,0.25,0,1,"Rain",5418,17,0,0,0,0,0,0,1,0,0,0,0
"47253","No",300.4,0.25,0,75,"Rain",4935,18,0,0,0,0,0,0,1,0,0,0,0
"47254","No",299.47,0.25,0,75,"Rain",3945,19,0,0,0,0,0,0,1,0,0,0,0
"47255","No",299.47,0.25,0,75,"Thunderstorm",3945,19,0,0,0,0,0,0,0,0,0,0,1
"47256","No",298.46,0.25,0,1,"Rain",3233,20,0,0,0,0,0,0,1,0,0,0,0
"47257","No",297.44,0.25,0,75,"Rain",2910,21,0,0,0,0,0,0,1,0,0,0,0
"47258","No",296.95,0.25,0,1,"Rain",2830,22,0,0,0,0,0,0,1,0,0,0,0
"47259","No",296.68,0.25,0,40,"Rain",2147,23,0,0,0,0,0,0,1,0,0,0,0
"47260","No",296.27,0.25,0,1,"Rain",1335,0,0,0,0,0,0,0,1,0,0,0,0
"47261","No",295.45,0.25,0,1,"Rain",785,1,0,0,0,0,0,0,1,0,0,0,0
"47262","No",295.16,0.25,0,75,"Rain",569,2,0,0,0,0,0,0,1,0,0,0,0
"47263","No",295.14,0.25,0,40,"Rain",425,3,0,0,0,0,0,0,1,0,0,0,0
"47264","No",294.92,0.25,0,40,"Rain",419,4,0,0,0,0,0,0,1,0,0,0,0
"47265","No",294.7,0.25,0,90,"Rain",741,5,0,0,0,0,0,0,1,0,0,0,0
"47266","No",294.61,0.25,0,90,"Rain",1529,6,0,0,0,0,0,0,1,0,0,0,0
"47267","No",294.53,0.25,0,40,"Rain",2477,7,0,0,0,0,0,0,1,0,0,0,0
"47268","No",294.53,0.25,0,40,"Mist",2477,7,0,0,0,0,0,1,0,0,0,0,0
"47269","No",294.53,0.25,0,75,"Rain",3476,8,0,0,0,0,0,0,1,0,0,0,0
"47270","No",294.53,0.25,0,75,"Mist",3476,8,0,0,0,0,0,1,0,0,0,0,0
"47271","No",295.05,0,0,90,"Mist",4212,9,0,0,0,0,0,1,0,0,0,0,0
"47272","No",295.91,0.25,0,90,"Rain",4578,10,0,0,0,0,0,0,1,0,0,0,0
"47273","No",295.91,0.25,0,90,"Mist",4578,10,0,0,0,0,0,1,0,0,0,0,0
"47274","No",297.06,0.25,0,90,"Rain",4897,11,0,0,0,0,0,0,1,0,0,0,0
"47275","No",298.43,0.25,0,20,"Rain",4854,12,0,0,0,0,0,0,1,0,0,0,0
"47276","No",299.52,0.25,0,40,"Rain",4972,13,0,0,0,0,0,0,1,0,0,0,0
"47277","No",300.51,0.25,0,40,"Rain",5056,14,0,0,0,0,0,0,1,0,0,0,0
"47278","No",300.51,0.25,0,40,"Haze",5056,14,0,0,0,0,1,0,0,0,0,0,0
"47279","No",301.47,0.25,0,40,"Rain",4719,15,0,0,0,0,0,0,1,0,0,0,0
"47280","No",301.98,0.25,0,1,"Rain",4649,16,0,0,0,0,0,0,1,0,0,0,0
"47281","No",302.49,0.25,0,1,"Rain",4622,17,0,0,0,0,0,0,1,0,0,0,0
"47282","No",301.97,0.25,0,1,"Rain",4261,18,0,0,0,0,0,0,1,0,0,0,0
"47283","No",301.36,0.25,0,1,"Rain",3518,19,0,0,0,0,0,0,1,0,0,0,0
"47284","No",299.12,0.25,0,1,"Rain",3196,20,0,0,0,0,0,0,1,0,0,0,0
"47285","No",296.39,0.25,0,40,"Rain",2880,21,0,0,0,0,0,0,1,0,0,0,0
"47286","No",295.58,0.25,0,5,"Rain",2815,22,0,0,0,0,0,0,1,0,0,0,0
"47287","No",295.01,0.25,0,1,"Rain",1945,23,0,0,0,0,0,0,1,0,0,0,0
"47288","No",295.01,0.25,0,1,"Mist",1945,23,0,0,0,0,0,1,0,0,0,0,0
"47289","No",294.74,0.25,0,1,"Rain",1273,0,0,0,0,0,0,0,1,0,0,0,0
"47290","No",294.49,0.25,0,1,"Rain",801,1,0,0,0,0,0,0,1,0,0,0,0
"47291","No",294.49,0.25,0,1,"Mist",801,1,0,0,0,0,0,1,0,0,0,0,0
"47292","No",294.5,0.25,0,40,"Rain",565,2,0,0,0,0,0,0,1,0,0,0,0
"47293","No",294.59,0.25,0,1,"Rain",386,3,0,0,0,0,0,0,1,0,0,0,0
"47294","No",294.57,0.25,0,1,"Rain",316,4,0,0,0,0,0,0,1,0,0,0,0
"47295","No",294.57,0.25,0,1,"Mist",316,4,0,0,0,0,0,1,0,0,0,0,0
"47296","No",295.19,0.25,0,40,"Rain",532,5,0,0,0,0,0,0,1,0,0,0,0
"47297","No",295.19,0.25,0,40,"Mist",532,5,0,0,0,0,0,1,0,0,0,0,0
"47298","No",295.1,0.25,0,40,"Rain",1003,6,0,0,0,0,0,0,1,0,0,0,0
"47299","No",295.1,0.25,0,40,"Mist",1003,6,0,0,0,0,0,1,0,0,0,0,0
"47300","No",294.69,0.25,0,40,"Rain",1607,7,0,0,0,0,0,0,1,0,0,0,0
"47301","No",294.41,0.25,0,90,"Rain",2334,8,0,0,0,0,0,0,1,0,0,0,0
"47302","No",294.37,0.25,0,90,"Rain",2929,9,0,0,0,0,0,0,1,0,0,0,0
"47303","No",293.77,3.94,0,90,"Rain",3571,10,0,0,0,0,0,0,1,0,0,0,0
"47304","No",293.77,3.94,0,90,"Mist",3571,10,0,0,0,0,0,1,0,0,0,0,0
"47305","No",294.25,3.4,0,90,"Rain",4040,11,0,0,0,0,0,0,1,0,0,0,0
"47306","No",294.25,3.4,0,90,"Mist",4040,11,0,0,0,0,0,1,0,0,0,0,0
"47307","No",294.83,1.4,0,75,"Rain",4549,12,0,0,0,0,0,0,1,0,0,0,0
"47308","No",295.53,0.25,0,1,"Rain",4414,13,0,0,0,0,0,0,1,0,0,0,0
"47309","No",297.33,0.25,0,75,"Rain",4299,14,0,0,0,0,0,0,1,0,0,0,0
"47310","No",298.66,0.25,0,75,"Rain",4330,15,0,0,0,0,0,0,1,0,0,0,0
"47311","No",299.44,0.25,0,1,"Rain",4197,16,0,0,0,0,0,0,1,0,0,0,0
"47312","No",300,0.25,0,40,"Rain",3833,17,0,0,0,0,0,0,1,0,0,0,0
"47313","No",299.59,0.25,0,75,"Rain",3601,18,0,0,0,0,0,0,1,0,0,0,0
"47314","No",298.92,0.25,0,1,"Rain",3098,19,0,0,0,0,0,0,1,0,0,0,0
"47315","No",297.17,0.25,0,75,"Rain",3115,20,0,0,0,0,0,0,1,0,0,0,0
"47316","No",295.46,0.25,0,1,"Rain",2669,21,0,0,0,0,0,0,1,0,0,0,0
"47317","No",293.85,0.25,0,20,"Rain",2066,22,0,0,0,0,0,0,1,0,0,0,0
"47318","No",293.85,0.25,0,20,"Fog",2066,22,0,0,0,1,0,0,0,0,0,0,0
"47319","No",292.83,0.25,0,1,"Rain",1475,23,0,0,0,0,0,0,1,0,0,0,0
"47320","No",292.83,0.25,0,1,"Mist",1475,23,0,0,0,0,0,1,0,0,0,0,0
"47321","Yes",292.43,0.25,0,1,"Rain",962,0,1,0,0,0,0,0,1,0,0,0,0
"47322","Yes",292.43,0.25,0,1,"Mist",962,0,1,0,0,0,0,1,0,0,0,0,0
"47323","No",291.65,0.25,0,1,"Rain",694,1,0,0,0,0,0,0,1,0,0,0,0
"47324","No",291.65,0.25,0,1,"Haze",694,1,0,0,0,0,1,0,0,0,0,0,0
"47325","No",291.65,0.25,0,1,"Mist",694,1,0,0,0,0,0,1,0,0,0,0,0
"47326","No",291.74,0.25,0,40,"Rain",421,2,0,0,0,0,0,0,1,0,0,0,0
"47327","No",291.74,0.25,0,40,"Fog",421,2,0,0,0,1,0,0,0,0,0,0,0
"47328","No",291.63,0.25,0,40,"Rain",310,3,0,0,0,0,0,0,1,0,0,0,0
"47329","No",291.59,0.25,0,75,"Rain",325,4,0,0,0,0,0,0,1,0,0,0,0
"47330","No",291.59,0.25,0,75,"Mist",325,4,0,0,0,0,0,1,0,0,0,0,0
"47331","No",291.48,0.25,0,1,"Rain",590,5,0,0,0,0,0,0,1,0,0,0,0
"47332","No",291.48,0.25,0,1,"Haze",590,5,0,0,0,0,1,0,0,0,0,0,0
"47333","No",291.48,0.25,0,1,"Fog",590,5,0,0,0,1,0,0,0,0,0,0,0
"47334","No",291.48,0.25,0,1,"Mist",590,5,0,0,0,0,0,1,0,0,0,0,0
"47335","No",291.76,0.25,0,1,"Rain",1141,6,0,0,0,0,0,0,1,0,0,0,0
"47336","No",291.76,0.25,0,1,"Haze",1141,6,0,0,0,0,1,0,0,0,0,0,0
"47337","No",291.61,0.25,0,75,"Rain",1556,7,0,0,0,0,0,0,1,0,0,0,0
"47338","No",291.61,0.25,0,75,"Mist",1556,7,0,0,0,0,0,1,0,0,0,0,0
"47339","No",291.81,0.25,0,75,"Rain",1995,8,0,0,0,0,0,0,1,0,0,0,0
"47340","No",291.81,0.25,0,75,"Mist",1995,8,0,0,0,0,0,1,0,0,0,0,0
"47341","No",292.51,0.25,0,90,"Rain",2524,9,0,0,0,0,0,0,1,0,0,0,0
"47342","No",293.68,0.25,0,90,"Rain",3050,10,0,0,0,0,0,0,1,0,0,0,0
"47343","No",293.68,0.25,0,90,"Mist",3050,10,0,0,0,0,0,1,0,0,0,0,0
"47344","No",294.77,0.64,0,90,"Rain",3616,11,0,0,0,0,0,0,1,0,0,0,0
"47345","No",294.77,0.64,0,90,"Mist",3616,11,0,0,0,0,0,1,0,0,0,0,0
"47346","No",295.76,0.25,0,90,"Rain",3901,12,0,0,0,0,0,0,1,0,0,0,0
"47347","No",296.76,0.25,0,90,"Rain",4110,13,0,0,0,0,0,0,1,0,0,0,0
"47348","No",296.59,0.25,0,90,"Rain",4446,14,0,0,0,0,0,0,1,0,0,0,0
"47349","No",296.65,0.25,0,90,"Rain",4411,15,0,0,0,0,0,0,1,0,0,0,0
"47350","No",296.76,0.25,0,90,"Rain",4017,16,0,0,0,0,0,0,1,0,0,0,0
"47351","No",296.76,0.25,0,90,"Drizzle",4017,16,0,0,1,0,0,0,0,0,0,0,0
"47352","No",296.6,0.89,0,90,"Rain",3900,17,0,0,0,0,0,0,1,0,0,0,0
"47353","No",296.24,0.34,0,90,"Rain",3487,18,0,0,0,0,0,0,1,0,0,0,0
"47354","No",295.27,0.44,0,90,"Rain",3006,19,0,0,0,0,0,0,1,0,0,0,0
"47355","No",295.27,0.44,0,90,"Mist",3006,19,0,0,0,0,0,1,0,0,0,0,0
"47356","No",295.27,0.44,0,90,"Drizzle",3006,19,0,0,1,0,0,0,0,0,0,0,0
"47357","No",294.82,0.51,0,90,"Rain",2627,20,0,0,0,0,0,0,1,0,0,0,0
"47358","No",294.82,0.51,0,90,"Drizzle",2627,20,0,0,1,0,0,0,0,0,0,0,0
"47359","No",294.8,0.25,0,90,"Rain",2081,21,0,0,0,0,0,0,1,0,0,0,0
"47360","No",294.49,0.25,0,90,"Rain",1588,22,0,0,0,0,0,0,1,0,0,0,0
"47361","No",294.49,0.25,0,90,"Mist",1588,22,0,0,0,0,0,1,0,0,0,0,0
"47362","No",294.46,0.25,0,90,"Rain",1012,23,0,0,0,0,0,0,1,0,0,0,0
"47363","No",294.46,0.25,0,90,"Drizzle",1012,23,0,0,1,0,0,0,0,0,0,0,0
"47364","No",294.32,0.25,0,90,"Rain",528,0,0,0,0,0,0,0,1,0,0,0,0
"47365","No",294.31,0.25,0,90,"Rain",321,1,0,0,0,0,0,0,1,0,0,0,0
"47366","No",294.31,0.25,0,90,"Mist",321,1,0,0,0,0,0,1,0,0,0,0,0
"47367","No",294.31,0.25,0,90,"Drizzle",321,1,0,0,1,0,0,0,0,0,0,0,0
"47368","No",294.27,0.25,0,90,"Rain",254,2,0,0,0,0,0,0,1,0,0,0,0
"47369","No",294.27,0.25,0,90,"Mist",254,2,0,0,0,0,0,1,0,0,0,0,0
"47370","No",294.33,0.25,0,90,"Rain",332,3,0,0,0,0,0,0,1,0,0,0,0
"47371","No",294.33,0.25,0,90,"Rain",901,4,0,0,0,0,0,0,1,0,0,0,0
"47372","No",294.28,0.25,0,90,"Rain",2863,5,0,0,0,0,0,0,1,0,0,0,0
"47373","No",294.28,0.25,0,90,"Mist",2863,5,0,0,0,0,0,1,0,0,0,0,0
"47374","No",294.28,0.25,0,90,"Haze",2863,5,0,0,0,0,1,0,0,0,0,0,0
"47375","No",294.28,0.25,0,90,"Drizzle",2863,5,0,0,1,0,0,0,0,0,0,0,0
"47376","No",294.24,0.38,0,75,"Rain",5280,6,0,0,0,0,0,0,1,0,0,0,0
"47377","No",294.24,0.38,0,75,"Drizzle",5280,6,0,0,1,0,0,0,0,0,0,0,0
"47378","No",294.24,0.38,0,75,"Mist",5280,6,0,0,0,0,0,1,0,0,0,0,0
"47379","No",294.02,0.63,0,1,"Rain",6379,7,0,0,0,0,0,0,1,0,0,0,0
"47380","No",294.02,0.63,0,1,"Drizzle",6379,7,0,0,1,0,0,0,0,0,0,0,0
"47381","No",294.1,0.32,0,90,"Rain",5856,8,0,0,0,0,0,0,1,0,0,0,0
"47382","No",294.1,0.32,0,90,"Mist",5856,8,0,0,0,0,0,1,0,0,0,0,0
"47383","No",294.1,0.32,0,90,"Thunderstorm",5856,8,0,0,0,0,0,0,0,0,0,0,1
"47384","No",294.43,2.62,0,90,"Rain",5242,9,0,0,0,0,0,0,1,0,0,0,0
"47385","No",294.43,2.62,0,90,"Drizzle",5242,9,0,0,1,0,0,0,0,0,0,0,0
"47386","No",294.43,2.62,0,90,"Mist",5242,9,0,0,0,0,0,1,0,0,0,0,0
"47387","No",294.43,2.62,0,90,"Thunderstorm",5242,9,0,0,0,0,0,0,0,0,0,0,1
"47388","No",294.78,0.69,0,90,"Rain",4403,10,0,0,0,0,0,0,1,0,0,0,0
"47389","No",294.78,0.69,0,90,"Mist",4403,10,0,0,0,0,0,1,0,0,0,0,0
"47390","No",294.78,0.69,0,90,"Thunderstorm",4403,10,0,0,0,0,0,0,0,0,0,0,1
"47391","No",294.78,0.69,0,90,"Drizzle",4403,10,0,0,1,0,0,0,0,0,0,0,0
"47392","No",295.28,1.21,0,90,"Rain",4477,11,0,0,0,0,0,0,1,0,0,0,0
"47393","No",295.28,1.21,0,90,"Mist",4477,11,0,0,0,0,0,1,0,0,0,0,0
"47394","No",295.91,1.14,0,40,"Rain",4583,12,0,0,0,0,0,0,1,0,0,0,0
"47395","No",295.91,1.14,0,40,"Thunderstorm",4583,12,0,0,0,0,0,0,0,0,0,0,1
"47396","No",296.41,0.51,0,90,"Rain",4652,13,0,0,0,0,0,0,1,0,0,0,0
"47397","No",296.41,0.51,0,90,"Mist",4652,13,0,0,0,0,0,1,0,0,0,0,0
"47398","No",296.16,1.85,0,90,"Rain",4785,14,0,0,0,0,0,0,1,0,0,0,0
"47399","No",296.16,1.85,0,90,"Mist",4785,14,0,0,0,0,0,1,0,0,0,0,0
"47400","No",295.82,2.61,0,90,"Rain",5436,15,0,0,0,0,0,0,1,0,0,0,0
"47401","No",295.82,2.61,0,90,"Mist",5436,15,0,0,0,0,0,1,0,0,0,0,0
"47402","No",295.6,2.76,0,90,"Rain",5667,16,0,0,0,0,0,0,1,0,0,0,0
"47403","No",295.6,2.76,0,90,"Mist",5667,16,0,0,0,0,0,1,0,0,0,0,0
"47404","No",295.01,1.6,0,90,"Rain",5494,17,0,0,0,0,0,0,1,0,0,0,0
"47405","No",295.01,1.6,0,90,"Mist",5494,17,0,0,0,0,0,1,0,0,0,0,0
"47406","No",295.01,1.6,0,90,"Drizzle",5494,17,0,0,1,0,0,0,0,0,0,0,0
"47407","No",294.12,2.92,0,75,"Rain",4383,18,0,0,0,0,0,0,1,0,0,0,0
"47408","No",294.12,2.92,0,75,"Mist",4383,18,0,0,0,0,0,1,0,0,0,0,0
"47409","No",294.12,2.92,0,75,"Thunderstorm",4383,18,0,0,0,0,0,0,0,0,0,0,1
"47410","No",294.12,2.92,0,75,"Drizzle",4383,18,0,0,1,0,0,0,0,0,0,0,0
"47411","No",293.79,3.1,0,90,"Rain",3017,19,0,0,0,0,0,0,1,0,0,0,0
"47412","No",293.79,3.1,0,90,"Mist",3017,19,0,0,0,0,0,1,0,0,0,0,0
"47413","No",293.79,3.1,0,90,"Drizzle",3017,19,0,0,1,0,0,0,0,0,0,0,0
"47414","No",293.66,2.6,0,90,"Rain",2385,20,0,0,0,0,0,0,1,0,0,0,0
"47415","No",293.66,2.6,0,90,"Mist",2385,20,0,0,0,0,0,1,0,0,0,0,0
"47416","No",293.66,2.6,0,90,"Drizzle",2385,20,0,0,1,0,0,0,0,0,0,0,0
"47417","No",293.64,1.45,0,90,"Rain",2105,21,0,0,0,0,0,0,1,0,0,0,0
"47418","No",293.64,1.45,0,90,"Mist",2105,21,0,0,0,0,0,1,0,0,0,0,0
"47419","No",293.64,1.45,0,90,"Drizzle",2105,21,0,0,1,0,0,0,0,0,0,0,0
"47420","No",293.62,2.26,0,90,"Rain",1351,22,0,0,0,0,0,0,1,0,0,0,0
